series_instance_uid,stratum,writer,analysis_result_id,collection_id,status,objects,instances_declared
1.2.276.0.7230010.3.1.3.481037312.53154.1718923412.676278,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53353.1718923451.163285,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.3.6.1.4.1.14519.5.2.1.266338589508327050927252272635445251696,dcmqi / (null),dcmqi,(null),remind,OK,1,1
1.2.276.0.7230010.3.1.3.1031255639.2200.1345988389.112,not identifiable from index / qiba_volct_1b,not identifiable from index,qiba_volct_1b,rider_lung_ct,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.3923262.1714504482.57577,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,colorectal_liver_metastases,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53803.1718923535.226670,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.54009.1718923573.443913,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.826.0.1.3680043.8.498.25030985083120627653424261491833289605,highdicom / eay131_tumor_annotations,highdicom,eay131_tumor_annotations,eay131,OK,1,1
1.2.276.0.7230010.3.1.3.309938702.2016.1345116539.666,not identifiable from index / qiba_volct_1b,not identifiable from index,qiba_volct_1b,rider_pilot,OK,1,1
1.3.6.1.4.1.14519.5.2.1.307840925567886075030750461302345384002,highdicom / (null),highdicom,(null),psma_pet_ct_lesions,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53619.1718923501.290879,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53290.1718923437.859303,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53442.1718923466.994250,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.1070885483.5008.1599221756.491,dcmqi / prostatex_seg_hires,dcmqi,prostatex_seg_hires,prostatex,OK,1,1
1.2.276.0.7230010.3.1.3.1070885483.26076.1599221832.601,dcmqi / prostatex_seg_hires,dcmqi,prostatex_seg_hires,prostatex,OK,1,1
1.2.276.0.7230010.3.1.3.0.23312.1674507378.902691,dcmqi / (null),dcmqi,(null),ct_lymph_nodes,OK,1,1
1.3.6.1.4.1.14519.5.2.1.337702049602434084002484196238581306780,pydicom-seg / (null),pydicom-seg,(null),ct_phantom4radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.124937811368018345839049832062451131406,pydicom-seg / (null),pydicom-seg,(null),ct_phantom4radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.182504558292226969270426547204809650882,pydicom-seg / (null),pydicom-seg,(null),ct_phantom4radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.92664758714195603703239653259625482699,pydicom-seg / (null),pydicom-seg,(null),ct_phantom4radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.225940298980716425822959578227173177202,pydicom-seg / (null),pydicom-seg,(null),ct_phantom4radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.320099627298629464999374292422422377829,pydicom-seg / (null),pydicom-seg,(null),ct_phantom4radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.264505618652668388161950111450390275155,pydicom-seg / (null),pydicom-seg,(null),ct_phantom4radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.318391659972822818125168470900075586035,pydicom-seg / (null),pydicom-seg,(null),ct_phantom4radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.254727831030418414155961336396034196819,pydicom-seg / (null),pydicom-seg,(null),ct_phantom4radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.122809724055806802462735860730329159469,pydicom-seg / (null),pydicom-seg,(null),ct_phantom4radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.292636869348586794145552930259630470585,pydicom-seg / (null),pydicom-seg,(null),ct_phantom4radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.243072292132509689345901500155155942399,pydicom-seg / (null),pydicom-seg,(null),ct_phantom4radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.4334.1501.250206840054406420588762175334,QIICR Reporting via 3D Slicer / (null),QIICR Reporting via 3D Slicer,(null),nsclc_radiogenomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.227363458204910998804876000258442537687,dcmqi / (null),dcmqi,(null),remind,OK,1,1
1.2.276.0.7230010.3.1.3.1070885483.4648.1599221821.338,dcmqi / prostatex_seg_hires,dcmqi,prostatex_seg_hires,prostatex,OK,1,1
1.2.276.0.7230010.3.1.3.1070885483.8088.1599221854.809,dcmqi / prostatex_seg_hires,dcmqi,prostatex_seg_hires,prostatex,OK,1,1
1.3.6.1.4.1.14519.5.2.1.25273108457192822061112078985013811524,dcmqi / (null),dcmqi,(null),remind,OK,1,1
1.3.6.1.4.1.14519.5.2.1.51941581213760015205444651698648093281,highdicom / (null),highdicom,(null),psma_pet_ct_lesions,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.1700.307404638782894247977515416962,not identifiable from index / (null),not identifiable from index,(null),ispy1,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53301.1718923440.164859,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53608.1718923498.689766,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53888.1718923550.463797,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53947.1718923561.881501,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.1700.196421846917534732418492324513,not identifiable from index / (null),not identifiable from index,(null),ispy1,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.1700.556309300332357381572956051321,not identifiable from index / (null),not identifiable from index,(null),ispy1,OK,1,1
1.3.6.1.4.1.14519.5.2.1.234917986563193714228732301885726058815,pydicom-seg / (null),pydicom-seg,(null),ct_phantom4radiomics,OK,1,1
1.3.6.1.4.1.14519.5.2.1.253021551368825098253885021062889419467,dcmqi / (null),dcmqi,(null),remind,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.675346.1722971219.137080,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,upenn_gbm,OK,1,1
1.3.6.1.4.1.14519.5.2.1.152918282608023325934551073068547011884,highdicom / (null),highdicom,(null),psma_pet_ct_lesions,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53770.1718923529.4815,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53312.1718923442.276812,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.3943813.1714504608.279901,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,hcc_tace_seg,OK,1,1
1.2.826.0.1.3680043.8.498.20653372898039490097439072755740075869,highdicom / eay131_tumor_annotations,highdicom,eay131_tumor_annotations,eay131,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.1700.260502264995751940831513388453,not identifiable from index / (null),not identifiable from index,(null),ispy1,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.1700.195500270910644669561653646865,not identifiable from index / (null),not identifiable from index,(null),ispy1,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53781.1718923530.438048,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53279.1718923435.884280,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53327.1718923445.542300,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53671.1718923510.499066,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53958.1718923563.923242,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53427.1718923464.531691,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.1231426215.2940.1345571146.367,not identifiable from index / qiba_volct_1b,not identifiable from index,qiba_volct_1b,rider_lung_ct,OK,1,1
1.3.6.1.4.1.14519.5.2.1.9203.8273.242746826567835948452471613698,dcmqi / (null),dcmqi,(null),colorectal_liver_metastases,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53697.1718923515.365975,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53877.1718923548.605288,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53969.1718923566.266122,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.3.6.1.4.1.14519.5.2.1.52281943671147846829392391901727659707,highdicom / (null),highdicom,(null),psma_pet_ct_lesions,OK,1,1
1.3.6.1.4.1.14519.5.2.1.134072024075761678905629834545192049893,highdicom / (null),highdicom,(null),psma_pet_ct_lesions,OK,1,1
1.3.6.1.4.1.14519.5.2.1.234383176607142587239708702093306886106,highdicom / (null),highdicom,(null),psma_pet_ct_lesions,OK,1,1
1.3.6.1.4.1.14519.5.2.1.67268268741808111614714791411734540032,highdicom / (null),highdicom,(null),psma_pet_ct_lesions,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.3934212.1714504542.903302,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,colorectal_liver_metastases,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53991.1718923569.993550,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.54065.1718923584.272462,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.54076.1718923586.393715,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.3.6.1.4.1.14519.5.2.1.9203.8273.173324183138629234104904608832,dcmqi / (null),dcmqi,(null),colorectal_liver_metastases,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53726.1718923520.749776,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53220.1718923424.845589,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53660.1718923508.474547,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53231.1718923426.715634,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.54054.1718923582.354428,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.1700.159230776874370461544102675590,not identifiable from index / (null),not identifiable from index,(null),ispy1,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.1700.821052885309640333983261061087,not identifiable from index / (null),not identifiable from index,(null),ispy1,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.1700.114967890823100176378329073375,not identifiable from index / (null),not identifiable from index,(null),ispy1,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.2311.106531152410275680975031376504,not identifiable from index / (null),not identifiable from index,(null),breast_mri_nact_pilot,OK,1,1
1.2.276.0.7230010.3.1.3.1426846371.9904.1513205204.604,dcmqi / (null),dcmqi,(null),qin_prostate_repeatability,OK,1,1
1.3.6.1.4.1.14519.5.2.1.88417879764408676918025701944445854539,dcmqi / (null),dcmqi,(null),remind,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53209.1718923422.983734,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.54002.1718923571.585250,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.2153448.1720640152.357909,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,rider_lung_pet_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53980.1718923567.889201,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.2311.254776179961014891590494182306,not identifiable from index / (null),not identifiable from index,(null),breast_mri_nact_pilot,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.1700.388968717829638657586293481478,not identifiable from index / (null),not identifiable from index,(null),ispy1,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53501.1718923479.148268,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53368.1718923453.568391,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.2638030.1720647267.845661,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,lung_pet_ct_dx,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.1700.103550087900561527701117953758,not identifiable from index / (null),not identifiable from index,(null),ispy1,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53456.1718923470.63031,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53139.1718923410.641133,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.826.0.1.3680043.8.498.94508605843628682138594331919058125673,highdicom / eay131_tumor_annotations,highdicom,eay131_tumor_annotations,eay131,OK,1,1
1.2.826.0.1.3680043.8.498.72628664024960399311432091718459408381,highdicom / eay131_tumor_annotations,highdicom,eay131_tumor_annotations,eay131,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53560.1718923490.129264,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.54024.1718923575.506819,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53479.1718923474.918843,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53818.1718923537.678137,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.1700.359326049824382627304644976433,not identifiable from index / (null),not identifiable from index,(null),ispy1,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53862.1718923546.195806,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.826.0.1.3680043.8.498.76154598932994955213481131403460113138,highdicom / eay131_tumor_annotations,highdicom,eay131_tumor_annotations,eay131,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.1700.212218242283106983063139647426,not identifiable from index / (null),not identifiable from index,(null),ispy1,OK,1,1
1.2.826.0.1.3680043.8.498.27709429501092268500956184886109179578,highdicom / eay131_tumor_annotations,highdicom,eay131_tumor_annotations,eay131,OK,1,1
1.3.6.1.4.1.14519.5.2.1.103890023072135677410635656634730774960,dcmqi / (null),dcmqi,(null),adrenal_acc_ki67_seg,OK,1,1
1.3.6.1.4.1.14519.5.2.1.125692088684110370665050214189059311514,dcmqi / (null),dcmqi,(null),adrenal_acc_ki67_seg,OK,1,1
1.3.6.1.4.1.14519.5.2.1.40526015557512908544035684586976113639,dcmqi / (null),dcmqi,(null),adrenal_acc_ki67_seg,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53198.1718923421.236409,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53788.1718923532.845668,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.3.6.1.4.1.14519.5.2.1.74211467862901806198586347594470705712,dcmqi / (null),dcmqi,(null),remind,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53549.1718923488.84377,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53855.1718923544.483096,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.3962358.1714504715.149633,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,hcc_tace_seg,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.3978137.1714504801.481616,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,hcc_tace_seg,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.270325.1696966583.190452,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,tcga_lihc,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53268.1718923433.953609,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53172.1718923416.454152,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.481037312.53748.1718923524.673441,dcmqi / pancreas_ct_seg,dcmqi,pancreas_ct_seg,pancreas_ct,OK,1,1
1.2.276.0.7230010.3.1.3.1070885483.24432.1599221753.549,dcmqi / prostatex_seg_hires,dcmqi,prostatex_seg_hires,prostatex,OK,1,1
1.3.6.1.4.1.14519.5.2.1.7695.1700.297919410496281708542059559363,not identifiable from index / (null),not identifiable from index,(null),ispy1,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.661601.1722971145.432541,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,upenn_gbm,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.263888.1696966568.245634,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,tcga_lihc,OK,1,1
1.2.276.0.7230010.3.1.3.17436516.321632.1696966724.394224,dcmqi / bamf_aimi_annotations,dcmqi,bamf_aimi_annotations,qin_breast,OK,1,1
